T1;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;2.0;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;8;3.0;66.0;0.5197368;1;28.20513;
T1Reduced;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;4.0;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;6;5.0;30.0;0.5230263;1;15.151516;
T2;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;4.0;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;7;6.0;48.0;0.5197368;1;22.222223;
T2Reduced;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;4.0;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;6;8.0;32.0;0.5230263;1;16.161615;
T1;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;8;4.0;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;13;7.0;427.0;0.6500994;1;96.38826;
T1Reduced;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;7;7.0;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;8;15.0;297.0;0.6500994;1;95.80645;
T2;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;7;7.0;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;11;16.0;365.0;0.6500994;1;96.30607;
T2Reduced;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;7;7.0;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;10;24.0;342.0;0.6500994;1;96.06741;
T1;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;13;6.0;evolutionModels/MobileMedia/MobileMediaV8_ctwedge_enum.ctw;13;9.0;467.0;0.69720495;1;73.3124;
T1Reduced;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;10;15.0;evolutionModels/MobileMedia/MobileMediaV8_ctwedge_enum.ctw;10;20.0;358.0;0.69875777;1;73.06122;
