T2;evolutionModels/ERP/ERP_SPL_s1_ctwedge_enum.ctw;23;57.0;evolutionModels/ERP/ERP_SPL_s2_ctwedge_enum.ctw;29;286.0;693.0;0.8313474;
T1;evolutionModels/HelpSystem/HelpSystem1_ctwedge_enum.ctw;19;9.0;evolutionModels/HelpSystem/HelpSystem2_ctwedge_enum.ctw;16;9.0;122.0;1.0;
T2;evolutionModels/HelpSystem/HelpSystem1_ctwedge_enum.ctw;19;9.0;evolutionModels/HelpSystem/HelpSystem2_ctwedge_enum.ctw;15;20.0;133.0;1.0;
T1;evolutionModels/MobileMedia/MobileMediaV3_ctwedge_enum.ctw;2;1.0;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;4.0;54.0;0.36263737;
T2;evolutionModels/MobileMedia/MobileMediaV3_ctwedge_enum.ctw;2;1.0;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;3.0;54.0;0.36263737;
T1;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;1.0;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;2.0;34.0;0.3952381;
T2;evolutionModels/MobileMedia/MobileMediaV4_ctwedge_enum.ctw;4;1.0;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;3.0;34.0;0.3952381;
T1;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;2.0;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;8;5.0;66.0;0.5197368;
T2;evolutionModels/MobileMedia/MobileMediaV5_ctwedge_enum.ctw;6;2.0;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;8;6.0;66.0;0.5230263;
T1;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;8;3.0;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;13;6.0;427.0;0.64811134;
T2;evolutionModels/MobileMedia/MobileMediaV6_ctwedge_enum.ctw;8;3.0;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;13;19.0;427.0;0.6500994;
T1;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;13;6.0;evolutionModels/MobileMedia/MobileMediaV8_ctwedge_enum.ctw;13;7.0;465.0;0.69720495;
T2;evolutionModels/MobileMedia/MobileMediaV7_ctwedge_enum.ctw;13;6.0;evolutionModels/MobileMedia/MobileMediaV8_ctwedge_enum.ctw;18;21.0;585.0;0.69875777;
T1;evolutionModels/SmartHome/SmartHomeV2_ctwedge_enum.ctw;33;49.0;evolutionModels/SmartHome/SmartHomeV2.2_ctwedge_enum.ctw;41;21038.0;2167.0;0.9994336;
T2;evolutionModels/SmartHome/SmartHomeV2_ctwedge_enum.ctw;33;49.0;evolutionModels/SmartHome/SmartHomeV2.2_ctwedge_enum.ctw;41;3118.0;2096.0;0.9994336;
